Ain Shams Engineering Journal	Journal	collected from a compatible aggregator		http://www.journals.elsevier.com/ain-shams-engineering-journal/
Revista de Estudios Internacionales Mediterráneos	Journal	collected from a compatible aggregator		https://revistas.uam.es/index.php/reim/index
Practice and Theory in Systems of Education	Journal	collected from a compatible aggregator		http://www.degruyter.com/view/j/ptse
Argumentos : Estudios Críticos de la Sociedad	Journal	collected from a compatible aggregator		http://www.redalyc.org/revista.oa?id=595
Electronic Journal of Qualitative Theory of Differential Equations	Journal	collected from a compatible aggregator		http://www.math.u-szeged.hu/ejqtde/
Journal of Translational Medicine	Journal	collected from a compatible aggregator		https://translational-medicine.biomedcentral.com/
Cybernetics and Information Technologies	Journal	collected from a compatible aggregator		https://sciendo.com/journal/cait
Sustainable Buildings	Journal	collected from a compatible aggregator		http://www.sustainable-buildings-journal.org
Dialogues in Philosophy, Mental and Neuro Sciences	Journal	collected from a compatible aggregator		http://www.crossingdialogues.com/journal.htm
Opuntia Brava	Journal	collected from a compatible aggregator		https://opuntiabrava.ult.edu.cu
International Journal of Chinese Language Teaching	Journal	collected from a compatible aggregator		https://www.clt-international.org/home/
Türkiye Fiziksel Tip ve Rehabilitasyon Dergisi	Journal	collected from a compatible aggregator		http://www.ftrdergisi.com/eng/
Questões Transversais	Journal	collected from a compatible aggregator		http://revistas.unisinos.br/index.php/questoes/index
Филологический класс	Journal	collected from a compatible aggregator		https://filclass.ru/en/
D-Lib Magazine	Journal	OpenAIRE Basic (DRIVER OA)		http://www.dlib.org/
Comparative Oriental Manuscript Studies Bulletin	Journal	collected from a compatible aggregator		https://www.aai.uni-hamburg.de/en/comst/publications/bulletin.html
Iranian Journal of Pediatric Hematology Oncology	Journal	collected from a compatible aggregator		http://www.ijpho.com
African East-Asian Affairs the China Monitor	Journal	collected from a compatible aggregator		http://aeaa.journals.ac.za/pub
Open Diabetes Journal	Journal	collected from a compatible aggregator		http://www.bentham.org/open/todiaj/index.htm
Estudios y Perspectivas en Turismo	Journal	collected from a compatible aggregator		http://www.scielo.org.ar/scielo.php/script_sci_serial/pid_1851-1732/lng_en/nrm_iso
The Internet Journal of Ophthalmology and Visual Science	Journal	Not yet registered		http://www.ispub.com/journal/the-internet-journal-of-ophthalmology-and-visual-science/
Cadernos de Fraseoloxía Galega	Journal	Not yet registered		https://www.cirp.gal/w3/cfg/en/
CROMA Journal : Contemporary Research on Organization Management and Administration	Journal	collected from a compatible aggregator		http://journal.avada.lt/
Journal of Epidemiology	Journal	collected from a compatible aggregator		http://jeaweb.jp/english/journal/index.html
Revista Brasileira de Qualidade de Vida	Journal	collected from a compatible aggregator		http://revistas.utfpr.edu.br/pg/index.php/rbqv/index
Revista Eletrônica Ludus Scientiae	Journal	collected from a compatible aggregator		https://revistas.unila.edu.br/relus
Mining Machines	Journal	Not yet registered		http://komag.eu/wydawnictwa/mining-machines
Journal of Communications Software and Systems	Journal	collected from a compatible aggregator		https://jcoms.fesb.unist.hr/
Cyberspace	Journal	collected from a compatible aggregator		https://jurnal.ar-raniry.ac.id/index.php/cyberspace/index
Bioscience Horizons	Journal	collected from a compatible aggregator		https://academic.oup.com/biohorizons
BMC Palliative Care	Journal	collected from a compatible aggregator		http://bmcpalliatcare.biomedcentral.com
Jurnal Pendidikan IPA Indonesia	Journal	collected from a compatible aggregator		http://journal.unnes.ac.id/nju/index.php/jpii
Retos: Revista de Ciencias de la Administración y Economía	Journal	collected from a compatible aggregator		http://revistas.ups.edu.ec/index.php/retos
Korean Journal of Transplantation	Journal	collected from a compatible aggregator		http://www.ekjt.org
JMIR Perioperative Medicine	Journal	collected from a compatible aggregator		https://periop.jmir.org/
Revista Jurídica da Ufersa	Journal	collected from a compatible aggregator		https://periodicos.ufersa.edu.br/index.php/rejur
Jurnal Stamina	Journal	Not yet registered		http://stamina.ppj.unp.ac.id/index.php/JST
Química Nova	Journal	collected from a compatible aggregator		http://www.scielo.br/scielo.php/script_sci_serial/pid_0100-4042/lng_en/nrm_iso
Open Journal of Internet of Things	Journal	collected from a compatible aggregator		https://www.ronpub.com/OJIOT
International Journal of Life Sciences and Technology	Journal	Not yet registered		http://www.ijlst.org/
Studia Universitatis Vasile Goldis: Seria Stiintele Vietii	Journal	collected from a compatible aggregator		http://www.studiauniversitatis.ro
Revista de estudios teóricos y epistemológicos en política educativa	Journal	collected from a compatible aggregator		https://revistas.uepg.br/index.php/retepe/issue/view/854
Swiss Journal of Economics and Statistics	Journal	collected from a compatible aggregator		https://sjes.springeropen.com/
Патология кровообращения и кардиохирургия	Journal	collected from a compatible aggregator		http://journalmeshalkin.ru/index.php/heartjournal/index
International Journal of Conflict and Violence	Journal	collected from a compatible aggregator		http://www.ijcv.org
INFORMS Transactions on Education	Journal	collected from a compatible aggregator		https://pubsonline.informs.org/journal/ited
Bioscience Discovery	Journal	Not yet registered		http://biosciencediscovery.com
The Egyptian Journal of Radiology and Nuclear Medicine	Journal	collected from a compatible aggregator		https://ejrnm.springeropen.com
Jurnal Administrasi Bisnis	Journal	Not yet registered		https://ejournal.undip.ac.id/index.php/janis
Deiksis: Jurnal Pendidikan Bahasa dan Sastra Indonesia	Journal	collected from a compatible aggregator		http://jurnal.unswagati.ac.id/index.php/Deiksis
Iranian Journal of Neurology	Journal	collected from a compatible aggregator		http://ijnl.tums.ac.ir
Chronotopos	Journal	collected from a compatible aggregator		https://chronotopos.eu/index.php/cts
Сибирский онкологический журнал	Journal	collected from a compatible aggregator		http://www.siboncoj.ru/jour
Jurnal Ekonomi Pendidikan dan Kewirausahaan	Journal	collected from a compatible aggregator		https://journal.unesa.ac.id/index.php/jepk
ISRN Mathematical Analysis	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/isrn.mathematical.analysis/
Modelling the New Europe	Journal	collected from a compatible aggregator		http://neweurope.centre.ubbcluj.ro/?page_id=103
Zbornik Radova Filozofskog Fakulteta u Prištini	Journal	collected from a compatible aggregator		http://scindeks.ceon.rs/journalDetails.aspx?issn=0354-3293&amp;lang=en
Jurnal Riset Ekonomi dan Bisnis	Journal	collected from a compatible aggregator		http://journals.usm.ac.id/index.php/jreb
Open Sports Sciences Journal	Journal	collected from a compatible aggregator		http://bentham.org/open/tossj/
Nigerian Postgraduate Medical Journal	Journal	Not yet registered		https://www.npmj.org/
Journal of Collective Bargaining in the Academy	Journal	collected from a compatible aggregator		http://thekeep.eiu.edu/jcba/
ISRN Physiology	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/isrn.physiology/
Revista Mexicana de Física	Journal	collected from a compatible aggregator		http://www.redalyc.org/revista.oa?id=570
Publisia (Jurnal Ilmu Administrasi Publik)	Journal	collected from a compatible aggregator		http://jurnal.unmer.ac.id/index.php/jkpp/index
Carnets de Géographes	Journal	collected from a compatible aggregator		http://cdg.revues.org
Complex Metals: An Open Access Journal	Journal	collected from a compatible aggregator		http://www.tandfonline.com/TCME
IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing	Journal	collected from a compatible aggregator		https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4609443
Harmonia: Journal of Arts Research and Education	Journal	collected from a compatible aggregator		https://journal.unnes.ac.id/nju/index.php/harmonia
St. Petersburg Polytechnical University Journal: Physics and Mathematics	Journal	collected from a compatible aggregator		https://physmath.spbstu.ru/en/
المجلة الأفريقية للعلوم السياسية	Journal	collected from a compatible aggregator		https://www.maspolitiques.com/ojs/index.php/ajps
Membranes	Journal	collected from a compatible aggregator		http://www.mdpi.com/journal/membranes/
Acta Universitatis Sapientiae: Philologica	Journal	collected from a compatible aggregator		https://sciendo.com/journal/AUSP
Toruńskie Studia Polsko-Włoskie	Journal	collected from a compatible aggregator		http://apcz.umk.pl/czasopisma/index.php/TSP-W/index
International Journal of Russian Studies	Journal	Not yet registered		http://www.ijors.net
Interdisciplinary Description of Complex Systems	Journal	collected from a compatible aggregator		http://indecs.eu/
Indian Journal of Pharmacology	Journal	collected from a compatible aggregator		http://www.ijp-online.com/
International Journal of Chemical and Petroleum Sciences	Journal	Not yet registered		http://www.ijcps.net
Godišnjak Fakulteta Pravnih Nauka	Journal	collected from a compatible aggregator		http://www.gfpn-au.com/
Komunalʹne Gospodarstvo Mìst	Journal	collected from a compatible aggregator		http://khg.kname.edu.ua/index.php/khg
Seloka: Jurnal Pendidikan Bahasa dan Sastra Indonesia	Journal	collected from a compatible aggregator		http://journal.unnes.ac.id/sju/index.php/seloka
Journal of Women's Health and Gynecology	Journal	collected from a compatible aggregator		http://www.jscholaronline.org/journals/journal-of-womens-health-and-gynecology/jhome.php
Iberoamerican Journal of Medicine	Journal	collected from a compatible aggregator		https://www.iberoamjmed.com/
Tijdschrift voor Sociale en Economische Geschiedenis	Journal	collected from a compatible aggregator		https://www.tseg.nl/
IJEBP (International Journal of Educational Best Practices)	Journal	collected from a compatible aggregator		https://ejournal.unri.ac.id/index.php/IJEBP/index
Journal of Soil Science and Plant Nutrition	Journal	collected from a compatible aggregator		http://www.scielo.cl/scielo.php?script=sci_serial&pid=0718-9516&lng=es&nrm=iso
Archives of Transport	Journal	collected from a compatible aggregator		http://www.archivesoftransport.com/?id=1
Canadian Planning and Policy	Journal	Not yet registered		https://ojs.library.queensu.ca/index.php/cpp/index
"Vestnik Nacionalʹnogo Tehničeskogo Universiteta HPI"" : Tehničeskij Progress i Effektivnostʹ Proizvodstva"""	Journal	Not yet registered		http://tpep.khpi.edu.ua/
Journal of Spectral Theory	Journal	collected from a compatible aggregator		https://ems.press/journals/jst
International Journal of Language and Literary Studies	Journal	collected from a compatible aggregator		https://ijlls.org/index.php/ijlls/index
Journal of Surgery Pakistan	Journal	collected from a compatible aggregator		http://www.jsp.org.pk/
Salasika	Journal	collected from a compatible aggregator		http://salasika.org/index.php/SJ
Neuroscience Journal	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/neuroscience/
Aestimum	Journal	collected from a compatible aggregator		https://oaj.fupress.net/index.php/ceset/index
Participations	Journal	collected from a compatible aggregator		http://www.participations.org
Temenos	Journal	collected from a compatible aggregator		https://journal.fi/temenos
Interdisciplinary Journal of e-Skills and Lifelong Learning	Journal	collected from a compatible aggregator		http://IJELL.org
Journal of Medical Science	Journal	collected from a compatible aggregator		https://jms.ump.edu.pl
Jurnal Pengajaran MIPA	Journal	collected from a compatible aggregator		http://journal.fpmipa.upi.edu/index.php/jpmipa
Nükleer Tıp Seminerleri	Journal	collected from a compatible aggregator		http://nukleertipseminerleri.org/
Orinoquia	Journal	collected from a compatible aggregator		http://orinoquia.unillanos.edu.co/index.php
Revista Pegada Eletrônica	Journal	collected from a compatible aggregator		http://revista.fct.unesp.br/index.php/pegada/index
Glossator: Practice and Theory of the Commentary	Journal	collected from a compatible aggregator		http://glossator.org
Advances in Nursing	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/anurs/
Turkiye Klinikleri Journal of Biostatistics	Journal	collected from a compatible aggregator		http://www.turkiyeklinikleri.com/journal/turkiye-klinikleri-biyoistatistik-dergisi/1308-7894/en-index.html
Žurnal Grodnenskogo Gosudarstvennogo Medicinskogo Universiteta	Journal	collected from a compatible aggregator		http://journal-grsmu.by/index.php/ojs/index
Revista Digital de Políticas Lingüísticas	Journal	collected from a compatible aggregator		https://revistas.unc.edu.ar/index.php/RDPL
Anuario Latinoamericano	Journal	collected from a compatible aggregator		https://journals.umcs.pl/al
Interdisciplinary Journal of Signage and Wayfinding	Journal	collected from a compatible aggregator		https://journals.shareok.org/ijsw
Phyllomedusa: Journal of Herpetology	Journal	collected from a compatible aggregator		http://revistas.usp.br/phyllo/index
Teuken Bidikay, Revista Latinoamericana de Investigación en Organizaciones Ambiente y Sociedad	Journal	collected from a compatible aggregator		http://revistas.elpoli.edu.co/index.php/teu
Literary London Journal	Journal	collected from a compatible aggregator		http://www.literarylondon.org/london-journal/
Pertanika Journal of Social Sciences & Humanities	Journal	collected from a compatible aggregator		http://www.pertanika.upm.edu.my/JSSH.php
Global: Jurnal Politik Internasional	Journal	collected from a compatible aggregator		https://scholarhub.ui.ac.id/global/
In Situ	Journal	collected from a compatible aggregator		http://insitu.revues.org/
Early Childhood Education Papers	Journal	collected from a compatible aggregator		http://journal.unnes.ac.id/sju/index.php/belia
Medical Education Online	Journal	collected from a compatible aggregator		https://www.tandfonline.com/journals/zmeo
ULUM	Journal	collected from a compatible aggregator		https://dergipark.org.tr/en/pub/ulum
Pneumonia	Journal	collected from a compatible aggregator		http://pneumonia.biomedcentral.com
Antarctic Record	Journal	collected from a compatible aggregator		http://www.nipr.ac.jp/library/en/ar/index.html
kommunikation@gesellschaft	Journal	collected from a compatible aggregator		https://journals.sub.uni-hamburg.de/hup2/kommges
Novedades en Población	Journal	collected from a compatible aggregator		http://www.novpob.uh.cu
Results in Applied Mathematics	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/results-in-applied-mathematics/
La Colmena	Journal	Not yet registered		https://revistas.pucp.edu.pe/index.php/lacolmena
Enseñanza e Investigación en Psicología	Journal	collected from a compatible aggregator		http://www.redalyc.org/revista.oa?id=292
Catholic Social Science Review	Journal	collected from a compatible aggregator		http://www.catholicsocialscientists.org/journal-cssr.html
Open Journal for Research in Economics	Journal	collected from a compatible aggregator		http://centerprode.com/ojre.html
Fixed Point Theory and Algorithms for Sciences and Engineering	Journal	collected from a compatible aggregator		https://fixedpointtheoryandapplications.springeropen.com/
Frontiera ORL	Journal	Not yet registered		http://www.frontieraorl.it/
Italus Hortus	Journal	Not yet registered		https://www.soihs.it/italushortus/
ITB Journal of Science	Journal	collected from a compatible aggregator		http://journals.itb.ac.id/index.php/jmfs/issue/archive
Fikri	Journal	collected from a compatible aggregator		https://journal.iaimnumetrolampung.ac.id/index.php/jf
Jurnal Pembangunan Pendidikan Fondasi dan Aplikasi	Journal	collected from a compatible aggregator		http://journal.uny.ac.id/index.php/jppfa
Безопасность и риск фармакотерапии	Journal	collected from a compatible aggregator		https://www.risksafety.ru/
Boletín del Museo Chileno de Arte Precolombino	Journal	collected from a compatible aggregator		http://www.scielo.cl/scielo.php?script=sci_serial&pid=0718-6894&lng=en&nrm=iso
Journal of the Illuminating Engineering Institute of Japan	Journal	collected from a compatible aggregator		http://www.jstage.jst.go.jp/browse/jieij
International Journal for Research in Vocational Education and Training	Journal	collected from a compatible aggregator		http://www.ijrvet.net
ISRN Preventive Medicine	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/isrn.preventive.medicine/
Ciencia en Desarrollo	Journal	collected from a compatible aggregator		http://www.uptc.edu.co/enlaces/rcienciaed
Jurnal Elementer	Journal	collected from a compatible aggregator		http://jurnal.pcr.ac.id/index.php/elementer/
Boletim Gaùcho de Geografia	Journal	collected from a compatible aggregator		http://seer.ufrgs.br/bgg
Menara Perkebunan	Journal	collected from a compatible aggregator		http://mp.iribb.org/index.php/mpjurnal/index
Psihologie	Journal	collected from a compatible aggregator		https://key.upsc.md/
Слобожанський науково-спортивний вісник	Journal	collected from a compatible aggregator		http://journals.uran.ua/index.php/1991-0177
Conservation Science in Cultural Heritage	Journal	collected from a compatible aggregator		http://conservation-science.unibo.it
Revista Tempo, Espaço e Linguagem	Journal	collected from a compatible aggregator		http://www.unicentro.br/revistatel
Sustainability: Science, Practice, &amp; Policy	Journal	collected from a compatible aggregator		https://www.tandfonline.com/journals/tsus
El Ágora USB	Journal	collected from a compatible aggregator		http://revistas.usb.edu.co/index.php/Agora/
Integritet i Vek Konstrukcija	Journal	Not yet registered		http://divk.inovacionicentar.rs/
Drug Metabolism and Pharmacokinetics	Journal	collected from a compatible aggregator		http://www.jstage.jst.go.jp/browse/dmpk
Vìsnik Odesʹkogo Nacìonalʹnogo Unìversitetu: Bìblìotekoznavstvo, Bìblìografoznavstvo, Knigoznavstvo	Journal	collected from a compatible aggregator		http://vislib.onu.edu.ua
Annales Horticulturae	Journal	collected from a compatible aggregator		https://czasopisma.up.lublin.pl/index.php/ah
Ekonomìka Harčovoï Promislovostì	Journal	collected from a compatible aggregator		https://fie.ontu.edu.ua/
Environmental Challenges	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/environmental-challenges/
Materials for Renewable and Sustainable Energy	Journal	collected from a compatible aggregator		http://www.springer.com/40243
Interfaces Numériques	Journal	collected from a compatible aggregator		https://www.unilim.fr/interfaces-numeriques/
Evolutionary Human Sciences	Journal	collected from a compatible aggregator		https://www.cambridge.org/core/journals/evolutionary-human-sciences
Sociologia &amp; Antropologia	Journal	collected from a compatible aggregator		http://www.revistappgsa.ifcs.ufrj.br/
Didaktika: Jurnal Kependidikan	Journal	collected from a compatible aggregator		https://jurnaldidaktika.org/contents/
International Journal of Electronics, Mechanical and Mechatronics Engineering	Journal	collected from a compatible aggregator		http://www.aydin.edu.tr/ijemme/
Autoimmune Diseases	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/ad/
Pensamiento actual	Journal	collected from a compatible aggregator		http://revistas.ucr.ac.cr/index.php/pensamiento-actual/index
Inovacije u Nastavi	Journal	collected from a compatible aggregator		http://www.inovacijeunastavi.rs/
International Journal of Civil and Structural Engineering	Journal	collected from a compatible aggregator		http://ipublishing.co.in/jcsindex.html
Cadernos Cajuína	Journal	collected from a compatible aggregator		http://cadernoscajuina.pro.br/revistas/index.php/cadcajuina/index
Informatica	Journal	collected from a compatible aggregator		http://www.informatica.si/
Saberes Educativos	Journal	collected from a compatible aggregator		https://sabereseducativos.uchile.cl/index.php/RSED/index
Journal of Human, Environment, and Health Promotion	Journal	collected from a compatible aggregator		http://www.zums.ac.ir/jhehp
Études romanes de Brno	Journal	collected from a compatible aggregator		https://www.phil.muni.cz/journals/erb
Poredbeno Pomorsko Pravo	Journal	collected from a compatible aggregator		http://jadranski-zavod.hazu.hr/en/publications/comparative-maritime-law/
International Journal of Digital Accounting Research	Journal	collected from a compatible aggregator		http://www.uhu.es/ijdar
Indonesian EFL Journal: Journal of ELT, Linguistics, and Literature	Journal	collected from a compatible aggregator		http://ejournal.kopertais4.or.id/mataraman/index.php/efi
Abstracta : Linguagem, Mente e Ação	Journal	collected from a compatible aggregator		http://www.abstracta.pro.br/
Global Journal of Mathematical Analysis	Journal	collected from a compatible aggregator		http://www.sciencepubco.com/index.php/GJMA
Space Research	Journal	collected from a compatible aggregator		http://en.nbpublish.com/e_ik/
Peace and Conflict Review	Journal	Not yet registered		http://www.review.upeace.org/
Annals of Silvicultural Research	Journal	collected from a compatible aggregator		https://journals-crea.4science.it/index.php/asr/index
Articulo: Journal of Urban Research	Journal	collected from a compatible aggregator		http://articulo.revues.org/
Mundo Nano	Journal	collected from a compatible aggregator		http://www.revistas.unam.mx/index.php/nano/
Flaubert: Revue Critique et Génétique	Journal	collected from a compatible aggregator		http://flaubert.revues.org/
Medical Review	Journal	Not yet registered		https://www.degruyter.com/journal/key/mr/html
Epidemiology and Psychiatric Sciences	Journal	collected from a compatible aggregator		https://www.cambridge.org/core/journals/epidemiology-and-psychiatric-sciences
Arid Zone Journal of Engineering, Technology and Environment	Journal	collected from a compatible aggregator		https://www.azojete.com.ng/index.php/azojete
Revista de Teledetección	Journal	collected from a compatible aggregator		http://polipapers.upv.es/index.php/raet/index
Journal of Saudi Chemical Society	Journal	collected from a compatible aggregator		http://www.journals.elsevier.com/journal-of-saudi-chemical-society/
Health Equity	Journal	collected from a compatible aggregator		http://www.liebertpub.com/heq
Jurnal Ilmu dan Teknologi Kesehatan	Journal	Not yet registered		https://ejurnal.poltekkesjakarta3.ac.id/index.php/jitek/
Andalas Journal of International Studies	Journal	collected from a compatible aggregator		http://ajis.fisip.unand.ac.id/index.php/ajis
Copernican Journal of Finance &amp; Accounting	Journal	collected from a compatible aggregator		http://apcz.umk.pl/czasopisma/index.php/CJFA/index
International Journal of Educational Research and Technology	Journal	collected from a compatible aggregator		http://www.soeagra.com/ijert/ijert.htm
Revista da AMRIGS	Journal	Not yet registered		http://www.amrigs.com.br/revista/
Scars, Burns &amp; Healing	Journal	collected from a compatible aggregator		http://journals.sagepub.com/home/sbh
Foot &amp; Ankle Orthopaedics	Journal	collected from a compatible aggregator		http://journals.sagepub.com/home/fao
Boletín Americanista	Journal	collected from a compatible aggregator		http://revistes.ub.edu/index.php/BoletinAmericanista/
Wardah	Journal	collected from a compatible aggregator		http://jurnal.radenfatah.ac.id/index.php/warda
U.S. Pharmacist	Journal	collected from a compatible aggregator		http://www.uspharmacist.com/
GESTÃO.Org : Revista Eletrônica de Gestão Organizacional	Journal	collected from a compatible aggregator		http://www.revista.ufpe.br/gestaoorg/index.php/gestao/index
Journal of Diabetology	Journal	collected from a compatible aggregator		http://www.journalofdiabetology.org/
Malaysian Journal of Pharmaceutical Sciences	Journal	collected from a compatible aggregator		http://web.usm.my/mjps/
International Journal of Medical Students	Journal	collected from a compatible aggregator		https://ijms.info/IJMS
Revista Latinoamericana en Discapacidad, Sociedad y Derechos Humanos	Journal	Not yet registered		http://redcdpd.net/revista/
HiN - Alexander von Humboldt im Netz. Internationale Zeitschrift für Humboldt-Studien	Journal	collected from a compatible aggregator		http://www.hin-online.de/
Glasnik Antropološkog Društva Srbije	Journal	collected from a compatible aggregator		http://scindeks.ceon.rs/journalDetails.aspx?issn=1820-7936&amp;lang=en
Cadernos do Desenvolvimento Fluminense	Journal	collected from a compatible aggregator		http://www.e-publicacoes.uerj.br/index.php/cdf
Horizontes Antropológicos	Journal	collected from a compatible aggregator		https://www.scielo.br/j/ha/
Comunicación y Sociedad	Journal	collected from a compatible aggregator		http://www.redalyc.org/revista.oa?id=346
Roda da Fortuna	Journal	Not yet registered		http://www.revistarodadafortuna.com
Asian Journal of Social Science Research	Journal	collected from a compatible aggregator		https://ajssr.unitar.my
Tomography	Journal	Not yet registered		https://www.mdpi.com/journal/tomography
Revstat Statistical Journal	Journal	collected from a compatible aggregator		https://revstat.ine.pt/
Annals of Constantin Brancusi University of Targu-Jiu : Juridical Science Series	Journal	Not yet registered		http://www.utgjiu.ro/revista/?s=jur
Revista Latino-Americana de Geografia e Gênero	Journal	collected from a compatible aggregator		http://www.revistas2.uepg.br/index.php/rlagg
Journal of Finance and Accountancy	Journal	Not yet registered		http://www.aabri.com/jfa.html
E-Mémoires de l'Académie Nationale de Chirurgie	Journal	collected from a compatible aggregator		http://www.academie-chirurgie.fr/ememoires.htm
Studia Rossica Posnaniensia	Journal	collected from a compatible aggregator		http://srp.amu.edu.pl/en/about-the-journal/
Jurnal Kajian Akuntansi	Journal	collected from a compatible aggregator		http://jurnal.ugj.ac.id/index.php/jka
European Journal of Sustainable Development	Journal	collected from a compatible aggregator		http://ecsdev.org/web/index.php/publications
Plural	Journal	collected from a compatible aggregator		https://www.revistas.usp.br/plural
Oradea Journal of Business and Economics	Journal	collected from a compatible aggregator		http://ojbe.steconomiceuoradea.ro/
치위생과학회지	Journal	collected from a compatible aggregator		http://www.jkdhs.org/
Revista PesquisAgro	Journal	collected from a compatible aggregator		http://periodicos.cfs.ifmt.edu.br/periodicos/index.php/agro
Redox Report	Journal	collected from a compatible aggregator		https://www.tandfonline.com/journals/yrer
Policy Design and Practice	Journal	collected from a compatible aggregator		https://www.tandfonline.com/journals/rpdp
Lebanese Science Journal	Journal	collected from a compatible aggregator		http://www.lsj.cnrs.edu.lb
Хуманитарни Балкански изследвания	Journal	collected from a compatible aggregator		https://hum-balkan-studies.com
Цифровая трансформация	Journal	collected from a compatible aggregator		https://dt.giac.by/
Journal of Disaster and Emergency Research	Journal	collected from a compatible aggregator		http://jder.ssu.ac.ir/
Nöropsikiyatri Arşivi	Journal	collected from a compatible aggregator		http://www.noropsikiyatriarsivi.com/tr/Anasayfa
Наука телевидения	Journal	collected from a compatible aggregator		https://gitr.ru/en/nauka-tv/
Perspectives of Business Law Journal	Journal	collected from a compatible aggregator		http://www.businesslawconference.ro/revista/
Serviço Social em Revista	Journal	collected from a compatible aggregator		http://www.uel.br/revistas/uel/index.php/ssrevista
Current Research in Behavioral Sciences	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/current-research-in-behavioral-sciences
Advances in Educational Technology and Psychology	Journal	collected from a compatible aggregator		http://clausiuspress.com/journal/AETP.html
Asian-European Music Research Journal	Journal	collected from a compatible aggregator		https://www.logos-verlag.de/AEMR/
مجله علم‌سنجی کاسپین	Journal	collected from a compatible aggregator		http://cjs.mubabol.ac.ir/index.php?slc_lang=en&amp;slc_sid=1
Razavi International Journal of Medicine	Journal	collected from a compatible aggregator		http://razavijournal.com/?page=home
International Journal of Quality, Statistics, and Reliability	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/jqre/
International Journal of Pharmaceutical Frontier Research	Journal	Not yet registered		http://www.ijpfr.com/
مطالعات قرآن و حدیث	Journal	collected from a compatible aggregator		http://qhs.journals.isu.ac.ir/
Amfiteater	Journal	collected from a compatible aggregator		https://www.slogi.si/en/amfiteater-journal/
Revista Brasileira do Caribe	Journal	collected from a compatible aggregator		http://www.periodicoseletronicos.ufma.br/index.php/rbrascaribe
International Journal of Wireless & Mobile Networks	Journal	collected from a compatible aggregator		http://airccse.org/journal/ijwmn.html
JDE (Journal of Developing Economies)	Journal	Not yet registered		https://e-journal.unair.ac.id/JDE
Revista ACB	Journal	collected from a compatible aggregator		http://revistaacb.emnuvens.com.br/racb/index
Vestnik MGSU	Journal	collected from a compatible aggregator		http://www.vestnikmgsu.ru/
SPOUDAI - Journal of Economics and Business	Journal	collected from a compatible aggregator		http://spoudai.unipi.gr/
Lámpara de Diógenes : Revista Semestral de Filosofía	Journal	Not yet registered		http://www.ldiogenes.buap.mx
Emara: Indonesian Journal of Architecture	Journal	collected from a compatible aggregator		http://jurnalsaintek.uinsby.ac.id/index.php/EIJA
Anadolu Kliniği Tıp Bilimleri Dergisi	Journal	collected from a compatible aggregator		http://dergipark.gov.tr/anadoluklin
Journal of Industrial Engineering International	Journal	collected from a compatible aggregator		http://jiei.azad.ac.ir
Менеджмент та підприємництво: тренди розвитку	Journal	collected from a compatible aggregator		https://management-journal.org.ua/index.php/journal
Review of Economic Perspectives	Journal	collected from a compatible aggregator		https://sciendo.com/journal/REVECP
Nanomedicine Research Journal	Journal	collected from a compatible aggregator		http://www.nanomedicine-rj.com/
Journal of Environmental Sciences, Computer Science and Engineering & Technology	Journal	collected from a compatible aggregator		http://www.jecet.org
Agathos: An International Review of the Humanities and Social Sciences	Journal	collected from a compatible aggregator		http://www.agathos-international-review.com
William & Mary Environmental Law and Policy Review	Journal	collected from a compatible aggregator		http://scholarship.law.wm.edu/wmelpr/
Модели, системы, сети в экономике, технике, природе и обществе	Journal	collected from a compatible aggregator		https://mss_eng.pnzgu.ru/
Revista Internacional de Ciências	Journal	collected from a compatible aggregator		http://www.e-publicacoes.uerj.br/index.php/ric
Osvìtnìj Prostìr Ukraïni	Journal	collected from a compatible aggregator		http://journals.pu.if.ua/index.php/esu/index
Revista NERA	Journal	collected from a compatible aggregator		http://revista.fct.unesp.br/index.php/nera/index
Studies on Home and Community Science	Journal	collected from a compatible aggregator		http://www.krepublishers.com/02-Journals/S-HCS/HCS-00-0-000-000-2007-Web/HCS-00-0-000-000-2007-1-Cover.htm
Jurnal Informatika	Journal	collected from a compatible aggregator		http://puslit2.petra.ac.id/ejournal/index.php/inf
Jurnal Biota	Journal	collected from a compatible aggregator		http://jurnal.radenfatah.ac.id/index.php/biota/index
Julius-Kühn-Archiv	Journal	collected from a compatible aggregator		https://ojs.openagrar.de/index.php/JKA
Journal of Education	Journal	collected from a compatible aggregator		http://journals.ukzn.ac.za/index.php/joe/index
Tanggon Kosala	Journal	collected from a compatible aggregator		http://journal.akademikepolisian.com/index.php/tanggonkosala/index
Urology Annals	Journal	collected from a compatible aggregator		http://www.urologyannals.com/
